,trade_date,ts_code,industry,name,close,pct_chg,amount,limit_amount,float_mv,total_mv,turnover_ratio,fd_amount,first_time,last_time,open_times,up_stat,limit_times,limit
0,20231010,000004.SZ,软件开发,国华网安,17.34,10.03,267417028.0,,2189835532.62,2295474089.88,12.3,39890670.0,93315,94242,1,1/1,1.0,U
1,20231010,000065.SZ,工程建设,北方国际,13.28,-9.97,609527904.0,75043095.0,12023132062.4,13303637337.6,4.95,3213813.0,,143906,6,,1.0,D
2,20231010,000158.SZ,综合行业,常山北明,9.66,10.02,1715447568.0,,15304004720.34,15442637515.2,11.71,237962826.0,100212,100212,0,1/1,1.0,U
3,20231010,000536.SZ,光学光电,华映科技,5.03,-4.55,4142494640.0,,13898305055.48,13913144984.0,27.6,,94545,,2,13/23,,Z
4,20231010,000609.SZ,房地产开发,中迪投资,5.8,10.06,127858239.0,,1694119227.6,1735740016.0,7.69,59320178.0,94621,94621,0,1/1,1.0,U
5,20231010,000676.SZ,文化传媒,智度股份,7.02,10.03,1102693152.0,,8949264655.5,8961078971.52,12.65,34180239.0,134648,143821,5,1/1,1.0,U
6,20231010,000727.SZ,光学光电,冠捷科技,2.95,10.07,1260525056.0,,10086705348.4,13362222579.2,13.21,83021850.0,130815,134327,1,2/3,1.0,U
7,20231010,000766.SZ,化学制药,通化金马,12.19,-9.97,1996741760.0,217726674.0,11775176506.39,11781570441.76,15.93,3784970.0,,145615,5,,1.0,D
8,20231010,000813.SZ,化学制药,德展健康,3.82,-9.91,802499504.0,142105798.0,8268842631.8,8270131858.88,9.41,4077468.0,,145533,6,,1.0,D
9,20231010,000851.SZ,通信设备,高鸿股份,7.11,10.06,1655693808.0,,8046689509.17,8232384713.76,21.73,67992254.0,142415,143312,1,1/1,1.0,U
10,20231010,000928.SZ,工程咨询,中钢国际,7.18,-10.03,275032032.0,89018414.0,9302737755.86,9270705944.96,2.9,41444238.0,,94724,1,,1.0,D
11,20231010,001298.SZ,电子元件,好上好,35.11,9.99,450812192.0,,1221828000.0,4887312000.0,36.98,70954466.0,92500,135603,4,5/5,5.0,U
12,20231010,002009.SZ,专用设备,天奇股份,12.96,10.02,227881586.0,,4822944158.88,4933119490.56,4.85,24701760.0,135748,141624,2,1/1,1.0,U
13,20231010,002051.SZ,工程建设,中工国际,9.39,-9.97,453523008.0,138902274.0,11616279071.97,11619269984.16,3.84,17897753.0,,112827,13,,1.0,D
14,20231010,002192.SZ,能源金属,融捷股份,58.87,10.0,1795111328.0,,15254407822.36,15285901800.61,11.95,65850863.0,94836,104612,7,1/1,1.0,U
15,20231010,002217.SZ,光学光电,合力泰,3.88,9.92,661338096.0,,12078592681.88,12091694949.12,5.75,60142735.0,110618,110618,0,1/1,1.0,U
