,trade_date,ts_code,industry,name,close,pct_chg,amount,limit_amount,float_mv,total_mv,turnover_ratio,fd_amount,first_time,last_time,open_times,up_stat,limit_times,limit
0,20250218,000032.SZ,通信设备,深桑达Ａ,25.58,0.95,4833967616.0,,16493058285.38,29108997154.56,27.96,,93709,,2,0/0,,Z
1,20250218,000065.SZ,工程建设,北方国际,10.89,10.0,788608544.0,,10111989105.9,11162041957.44,7.94,13582225.0,102021,144306,8,1/1,1.0,U
2,20250218,000096.SZ,石油行业,广聚能源,15.33,9.97,53959791.0,,7831299840.0,8094240000.0,0.69,76185868.0,92500,92500,0,2/2,2.0,U
3,20250218,000710.SZ,医疗器械,贝瑞基因,11.52,-10.0,915078304.0,78159052.0,3666338991.36,4072567357.44,24.09,49648896.0,,135403,1,,1.0,D
4,20250218,000761.SZ,钢铁行业,本钢板材,3.86,9.97,172312408.0,,14313760686.02,15857760697.6,1.24,52251160.0,105500,105500,0,1/1,1.0,U
5,20250218,000856.SZ,专用设备,冀东装备,13.94,10.02,338261920.0,,3164380000.0,3164380000.0,10.82,90021732.0,93024,93024,0,10/16,2.0,U
6,20250218,000903.SZ,汽车零部件,云内动力,3.68,3.37,1348079456.0,,7066562864.64,7175150538.24,18.62,,94609,,1,1/2,,Z
7,20250218,000967.SZ,环保行业,盈峰环境,5.83,10.0,1231615888.0,,18454480756.36,18463270647.36,6.73,1463644.0,93354,144348,30,2/2,2.0,U
8,20250218,001324.SZ,交运设备,长青科技,18.84,-2.18,363738720.0,,1538353824.0,2599920000.0,22.28,,92500,,1,1/2,,Z
9,20250218,002058.SZ,电网设备,威尔泰,11.28,10.05,212572169.0,,1614368569.68,1618097184.96,13.73,4744650.0,131712,143909,14,2/2,2.0,U
10,20250218,002065.SZ,软件开发,东华软件,11.34,9.99,256098602.0,,32975831499.66,36350170053.12,0.78,1983225497.0,92500,92500,0,2/2,2.0,U
11,20250218,002102.SZ,化学制药,能特科技,3.0,9.89,515968768.0,,6989546802.0,7897741488.0,7.56,51859755.0,130633,130633,0,1/1,1.0,U
12,20250218,002112.SZ,电网设备,三变科技,17.84,2.0,2963843952.0,,4675507200.0,4675507200.0,60.1,,92500,,12,2/3,,Z
13,20250218,002121.SZ,电网设备,科陆电子,4.69,10.09,175144164.0,,6565636074.76,7789230266.72,2.7,67141059.0,93312,93312,0,1/1,1.0,U
14,20250218,002123.SZ,通信服务,梦网科技,18.51,-10.01,1366132960.0,8010383897.0,13239072039.0,14818920307.68,10.32,1716393836.0,,93103,1,,2.0,D
15,20250218,002134.SZ,电子元件,天津普林,20.05,5.58,547958720.0,,4929287848.4,4929287848.4,10.96,,102851,,1,0/0,,Z
16,20250218,002290.SZ,家电行业,禾盛新材,19.88,10.02,263969267.0,,4915326620.4,4932473120.4,5.53,37212020.0,103527,103527,0,1/1,1.0,U
17,20250218,002313.SZ,通信设备,日海智能,11.97,-10.0,151261084.0,914826401.0,4481522214.75,4481568000.0,3.38,291486018.0,,93039,1,,1.0,D
18,20250218,002328.SZ,汽车零部件,新朋股份,6.79,10.05,835209968.0,,3877371078.84,5240318300.0,22.14,13234083.0,111442,144651,16,1/1,1.0,U
19,20250218,002398.SZ,装修建材,垒知集团,6.25,10.04,862462656.0,,3621027025.0,4362619300.0,25.47,113383006.0,140815,140815,0,1/1,1.0,U
20,20250218,002453.SZ,化学制品,华软科技,5.94,10.0,103779423.0,,3628616953.5,4825460692.8,2.93,64836644.0,93530,93530,0,1/1,1.0,U
21,20250218,002474.SZ,互联网服,榕基软件,7.78,10.04,173775698.0,,4129359052.1,4840716000.0,4.21,150581900.0,92500,92500,0,1/1,1.0,U
22,20250218,002520.SZ,通用设备,日发精机,7.74,9.94,1080224656.0,,5552986923.54,5806897600.32,20.35,136600318.0,112748,112748,0,1/1,1.0,U
23,20250218,002527.SZ,专用设备,新时达,12.29,10.03,32310410.0,,6503628738.28,8149023327.84,0.5,867671542.0,92500,92500,0,2/2,2.0,U
24,20250218,002547.SZ,汽车零部件,春兴精工,5.2,9.94,406817984.0,,5744997263.2,5865897273.6,7.27,119507970.0,93957,93957,0,1/1,1.0,U
25,20250218,002598.SZ,通用设备,山东章鼓,10.59,3.22,476446880.0,,2987229868.68,3304443787.68,15.66,,95215,,1,0/0,,Z
26,20250218,002620.SZ,装修装饰,瑞和股份,3.51,2.33,210867482.0,,1105964780.31,1325003940.0,18.4,,93021,,1,0/0,,Z
27,20250218,002757.SZ,专用设备,南兴股份,23.01,9.99,1874279968.0,,6490060722.21,6798440719.2,30.17,69561415.0,100139,144912,4,2/2,2.0,U
28,20250218,002827.SZ,化学制品,高争民爆,27.34,10.02,687276592.0,,7545809242.5,7545840000.0,9.33,23475491.0,110015,144218,3,1/1,1.0,U
29,20250218,002848.SZ,家电行业,高斯贝尔,7.31,5.79,300195488.0,,1194212813.86,1221866500.0,25.26,,130930,,2,1/2,,Z
30,20250218,002866.SZ,消费电子,传艺科技,17.72,9.99,344483648.0,,3212042486.32,5130334376.32,10.88,88809344.0,93624,93842,2,1/1,1.0,U
