,trade_date,ts_code,industry,name,close,pct_chg,amount,limit_amount,float_mv,total_mv,turnover_ratio,fd_amount,first_time,last_time,open_times,up_stat,limit_times,limit
0,20230508,000070.SZ,通信设备,特发信息,7.07,-10.05,64025213.0,386811719.0,5888114356.95,5971300959.68,1.09,177978815.0,,92500,0,,1.0,D
1,20230508,000503.SZ,软件开发,国新健康,11.65,10.01,476432912.0,,10470786207.8,10559713780.0,4.68,12938804.0,130600,140445,2,1/1,1.0,U
2,20230508,000526.SZ,教育,学大教育,23.07,10.01,104645564.0,,2716785696.63,2716785696.63,3.85,73973470.0,93000,93000,0,3/4,2.0,U
3,20230508,000617.SZ,多元金融,中油资本,9.13,10.0,5969096192.0,,115422181991.27,115422181050.88,5.33,54793695.0,105742,145636,4,1/1,1.0,U
4,20230508,000885.SZ,铁路公路,城发环境,15.13,10.04,705867872.0,,9714643998.15,9714644013.28,7.47,24518361.0,134633,144703,3,2/3,1.0,U
5,20230508,000928.SZ,工程咨询,中钢国际,11.07,10.04,1554852608.0,,14181307620.93,14181566581.44,11.54,12722751.0,143921,144721,2,2/3,1.0,U
6,20230508,001236.SZ,多元金融,弘业期货,15.7,10.02,311749568.0,,1582211114.6,15822111083.2,20.27,48991881.0,102118,102609,1,1/1,1.0,U
7,20230508,002045.SZ,消费电子,国光电器,16.92,10.01,603961792.0,,7914091647.96,7925055926.4,7.77,90386047.0,94712,94712,0,1/1,1.0,U
8,20230508,002116.SZ,工程咨询,中国海诚,14.54,9.98,492686656.0,,6054520179.56,6226329036.16,8.26,67163705.0,93430,100439,2,1/1,1.0,U
9,20230508,002122.SZ,通用设备,天马股份,4.57,10.12,291584864.0,,9058079217.39,9098823934.4,3.28,90466111.0,95039,95039,0,1/1,1.0,U
10,20230508,002229.SZ,造纸印刷,鸿博股份,22.87,10.0,2534177984.0,,11278667563.87,11397133134.72,23.39,46763569.0,131133,131736,3,5/8,1.0,U
11,20230508,002230.SZ,软件开发,科大讯飞,63.86,10.01,8706685440.0,,135884835881.84,148352165696.96,6.53,442988901.0,94600,112412,2,1/1,1.0,U
12,20230508,002281.SZ,通信设备,光迅科技,24.81,10.02,933958128.0,,16731207701.07,19425688149.6,5.73,789082.0,130657,145657,3,1/1,1.0,U
13,20230508,002291.SZ,纺织服装,遥望科技,19.31,-9.98,1836634656.0,561298806.0,16543498743.38,17599360776.64,10.9,14032190.0,,140957,12,,1.0,D
14,20230508,002354.SZ,互联网服,天娱数科,6.93,10.0,1646807504.0,,11207514974.04,11466279760.32,15.39,238412755.0,130000,130000,0,1/1,1.0,U
15,20230508,002401.SZ,互联网服,中远海科,27.21,9.98,1397716064.0,,10011124723.11,10119523077.6,14.34,37639538.0,142730,143203,1,2/2,2.0,U
