ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
920179.BJ,20241231,26.75,27.09,25.44,25.44,26.4,-0.96,-3.6364,17426.7,45865.009
920179.BJ,20241230,27.45,27.83,26.19,26.4,27.69,-1.29,-4.6587,19593.45,52674.065
920179.BJ,20241227,28.57,29.24,27.6,27.69,28.82,-1.13,-3.9209,19270.67,54864.313
920179.BJ,20241226,28.81,29.77,28.72,28.82,28.75,0.07,0.2435,16106.48,46771.61
920179.BJ,20241225,30.38,30.65,28.75,28.75,30.65,-1.9,-6.199,20715.48,61409.855
920179.BJ,20241224,31.57,31.88,29.8,30.65,31.2,-0.55,-1.7628,26451.24,81171.364
920179.BJ,20241223,30.1,31.96,29.8,31.2,30.68,0.52,1.6949,36308.7,112330.142
920179.BJ,20241220,28.52,33.0,28.41,30.68,28.95,1.73,5.9758,54048.29,167077.587
920179.BJ,20241219,28.2,29.49,26.71,28.95,28.84,0.11,0.3814,34433.13,96366.338
920179.BJ,20241218,28.41,29.7,28.25,28.84,28.21,0.63,2.2333,22007.7,63391.931
920179.BJ,20241217,30.01,30.37,28.07,28.21,30.08,-1.87,-6.2168,17988.72,52723.967
920179.BJ,20241216,31.98,32.39,29.63,30.08,31.83,-1.75,-5.498,22457.92,68833.083
920179.BJ,20241213,31.27,32.62,30.16,31.83,31.16,0.67,2.1502,25676.72,81661.294
920179.BJ,20241212,32.19,32.19,30.74,31.16,32.01,-0.85,-2.6554,21930.7,68471.47
920179.BJ,20241211,31.0,33.0,30.9,32.01,31.28,0.73,2.3338,23198.28,73986.863
920179.BJ,20241210,33.68,34.0,31.04,31.28,30.96,0.32,1.0336,27114.25,87930.172
920179.BJ,20241209,33.25,33.59,30.81,30.96,33.51,-2.55,-7.6097,29881.83,95247.384
920179.BJ,20241206,34.58,34.92,33.29,33.51,34.62,-1.11,-3.2062,30626.97,104280.218
920179.BJ,20241205,34.61,35.95,34.42,34.62,35.75,-1.13,-3.1608,34289.19,119999.861
920179.BJ,20241204,37.51,39.13,35.55,35.75,35.58,0.17,0.4778,53899.83,200551.248
920179.BJ,20241203,37.0,37.89,35.1,35.58,35.48,0.1,0.2818,45724.15,166591.746
920179.BJ,20241202,35.0,36.3,34.53,35.48,35.49,-0.01,-0.0282,35932.7,127175.303
920179.BJ,20241129,33.9,36.6,33.2,35.49,34.9,0.59,1.6905,54633.13,190713.234
920179.BJ,20241128,32.22,36.99,32.0,34.9,32.2,2.7,8.3851,65723.43,229534.083
920179.BJ,20241127,31.13,32.5,29.52,32.2,31.25,0.95,3.04,26034.44,81340.765
920179.BJ,20241126,32.79,33.56,31.2,31.25,32.55,-1.3,-3.9939,17208.19,56111.051
920179.BJ,20241125,33.0,33.81,31.29,32.55,33.16,-0.61,-1.8396,21979.69,71138.709
920179.BJ,20241122,36.43,36.82,33.06,33.16,36.2,-3.04,-8.3978,31953.69,112601.792
920179.BJ,20241121,35.7,36.6,35.4,36.2,35.77,0.43,1.2021,33659.4,121452.274
920179.BJ,20241120,34.79,35.9,34.02,35.77,35.16,0.61,1.7349,34198.23,119632.587
920179.BJ,20241119,33.6,35.16,30.6,35.16,33.53,1.63,4.8613,40009.74,132995.748
920179.BJ,20241118,35.79,36.4,33.2,33.53,35.58,-2.05,-5.7617,30181.86,103705.812
920179.BJ,20241115,36.15,37.37,35.07,35.58,36.11,-0.53,-1.4677,33308.8,120568.358
920179.BJ,20241114,38.28,38.44,36.01,36.11,38.08,-1.97,-5.1733,32499.63,120768.757
920179.BJ,20241113,36.0,38.21,35.35,38.08,36.72,1.36,3.7037,43347.84,160763.67
920179.BJ,20241112,38.6,39.18,36.05,36.72,39.59,-2.87,-7.2493,55685.2,208326.691
920179.BJ,20241111,38.6,41.99,38.1,39.59,38.01,1.58,4.1568,72936.58,290894.92
920179.BJ,20241108,39.87,44.01,37.68,38.01,37.03,0.98,2.6465,86142.84,349587.967
920179.BJ,20241107,35.33,37.7,34.6,37.03,36.45,0.58,1.5912,64704.04,234612.681
920179.BJ,20241106,39.49,39.49,35.36,36.45,35.82,0.63,1.7588,82284.52,307589.972
920179.BJ,20241105,32.01,36.78,31.33,35.82,32.02,3.8,11.8676,73464.86,258046.406
920179.BJ,20241104,30.6,32.5,30.36,32.02,30.66,1.36,4.4357,36316.51,114994.892
920179.BJ,20241101,35.02,36.3,30.34,30.66,35.8,-5.14,-14.3575,63815.27,210073.803
920179.BJ,20241031,35.72,38.19,33.66,35.8,36.52,-0.72,-1.9715,83632.3,297394.629
920179.BJ,20241030,37.78,39.51,34.82,36.52,38.82,-2.3,-5.9248,75369.08,277400.006
920179.BJ,20241029,38.28,43.0,37.38,38.82,37.6,1.22,3.2447,98121.53,392081.847
920179.BJ,20241028,37.8,39.97,36.13,37.6,39.38,-1.78,-4.5201,84328.06,317333.564
920179.BJ,20241025,42.39,47.8,38.8,39.38,43.04,-3.66,-8.5037,134614.13,571012.266
920179.BJ,20241024,35.5,45.6,35.2,43.04,37.57,5.47,14.5595,142261.35,583752.182
920179.BJ,20241023,33.63,38.5,33.39,37.57,35.4,2.17,6.1299,109340.04,392061.645
920179.BJ,20241022,37.0,41.98,31.65,35.4,39.55,-4.15,-10.493,154243.86,571526.188
920179.BJ,20241021,33.0,39.55,32.15,39.55,30.43,9.12,29.9704,152088.47,583745.787
920179.BJ,20241018,23.94,30.43,23.85,30.43,23.41,7.02,29.9872,133617.88,366799.214
920179.BJ,20241017,23.19,25.81,22.92,23.41,22.19,1.22,5.498,86523.72,207863.16
920179.BJ,20241016,21.0,22.98,20.53,22.19,22.2,-0.01,-0.045,45866.19,101088.447
920179.BJ,20241015,22.11,25.2,22.0,22.2,23.28,-1.08,-4.6392,75373.77,177085.304
920179.BJ,20241014,21.13,23.88,19.9,23.28,20.93,2.35,11.2279,74785.97,163464.254
920179.BJ,20241011,21.98,22.72,20.0,20.93,23.4,-2.47,-10.5556,73890.85,156311.524
920179.BJ,20241010,28.28,28.28,20.65,23.4,29.5,-6.1,-20.678,117039.12,289142.592
920179.BJ,20241009,23.82,31.3,23.0,29.5,24.12,5.38,22.3051,186794.85,509329.293
920179.BJ,20241008,24.12,24.12,22.82,24.12,18.56,5.56,29.9569,88379.37,212679.759
920179.BJ,20240930,16.5,19.0,16.2,18.56,15.66,2.9,18.5185,26762.33,47172.297
920179.BJ,20240927,14.61,15.94,14.55,15.66,14.49,1.17,8.0745,9036.52,13878.707
920179.BJ,20240926,14.12,14.49,13.95,14.49,14.08,0.41,2.9119,3795.3,5428.979
920179.BJ,20240925,14.07,14.45,14.05,14.08,14.01,0.07,0.4996,3787.54,5402.303
920179.BJ,20240924,13.7,14.13,13.7,14.01,13.65,0.36,2.6374,2421.54,3383.844
920179.BJ,20240923,13.85,13.95,13.6,13.65,13.9,-0.25,-1.7986,1860.6,2554.222
920179.BJ,20240920,14.11,14.32,13.88,13.9,14.16,-0.26,-1.8362,3261.55,4580.26
920179.BJ,20240919,14.11,14.37,14.04,14.16,14.08,0.08,0.5682,2018.32,2864.304
920179.BJ,20240918,13.99,14.3,13.65,14.08,13.95,0.13,0.9319,3262.02,4566.424
920179.BJ,20240913,13.7,14.25,13.6,13.95,13.72,0.23,1.6764,2186.01,3038.525
920179.BJ,20240912,13.83,13.91,13.69,13.72,13.78,-0.06,-0.4354,1157.81,1594.389
920179.BJ,20240911,13.86,13.95,13.72,13.78,13.91,-0.13,-0.9346,1607.17,2222.573
920179.BJ,20240910,13.86,13.99,13.7,13.91,13.81,0.1,0.7241,1195.64,1654.818
920179.BJ,20240909,14.05,14.2,13.71,13.81,14.0,-0.19,-1.3571,1752.69,2446.751
920179.BJ,20240906,14.07,14.3,13.89,14.0,14.19,-0.19,-1.339,2391.19,3374.893
920179.BJ,20240905,14.53,14.76,14.09,14.19,14.49,-0.3,-2.0704,6513.16,9326.054
920179.BJ,20240904,14.69,14.69,14.41,14.49,14.74,-0.25,-1.6961,1872.88,2714.189
920179.BJ,20240903,14.79,14.91,14.7,14.74,14.74,0.0,0.0,2251.74,3327.221
920179.BJ,20240902,15.59,15.59,14.51,14.74,15.63,-0.89,-5.6942,3329.46,5025.414
920179.BJ,20240830,15.52,15.95,15.48,15.63,15.58,0.05,0.3209,3220.28,5087.889
920179.BJ,20240829,15.41,15.78,14.9,15.58,15.42,0.16,1.0376,2559.98,3947.375
920179.BJ,20240828,15.45,15.53,15.4,15.42,15.39,0.03,0.1949,937.96,1451.221
920179.BJ,20240827,15.81,15.9,15.3,15.39,15.86,-0.47,-2.9634,1629.59,2533.648
920179.BJ,20240826,15.84,16.01,15.78,15.86,15.78,0.08,0.507,1741.91,2759.157
920179.BJ,20240823,15.79,15.99,15.67,15.78,15.73,0.05,0.3179,1160.97,1842.596
920179.BJ,20240822,16.07,16.07,15.6,15.73,16.01,-0.28,-1.7489,1652.2,2619.665
920179.BJ,20240821,16.13,16.28,15.92,16.01,16.16,-0.15,-0.9282,1268.73,2039.508
920179.BJ,20240820,16.11,16.42,16.1,16.16,16.13,0.03,0.186,1559.59,2528.238
920179.BJ,20240819,16.18,16.25,16.1,16.13,16.24,-0.11,-0.6773,1145.15,1851.59
920179.BJ,20240816,16.08,16.45,16.04,16.24,16.05,0.19,1.1838,2081.56,3366.829
920179.BJ,20240815,16.0,16.17,15.93,16.05,16.03,0.02,0.1248,736.74,1183.851
920179.BJ,20240814,16.04,16.15,16.0,16.03,16.05,-0.02,-0.1246,365.69,586.575
920179.BJ,20240813,15.95,16.07,15.88,16.05,15.99,0.06,0.3752,631.74,1009.039
920179.BJ,20240812,16.05,16.16,15.99,15.99,16.19,-0.2,-1.2353,1387.42,2226.855
920179.BJ,20240809,16.3,16.69,16.19,16.19,16.11,0.08,0.4966,2045.7,3366.325
920179.BJ,20240808,16.21,16.33,15.97,16.11,16.26,-0.15,-0.9225,1794.87,2893.58
920179.BJ,20240807,16.3,16.37,16.25,16.26,16.27,-0.01,-0.0615,490.24,798.71
