ts_code,name,trade_date,open,high,low,close,pre_close,change,vol,amount,turnover_rate,float_share,area,industry,market,total_mv,limit
920169.BJ,七丰精工,20260206,40.05,43.0,39.52,39.85,40.97,-2.7337,74808.9,308312.739,14.7252,5080.3203,浙江,机械基件,北交所,321988.3587,N
920169.BJ,七丰精工,20260205,39.0,41.68,38.38,40.97,39.6,3.4596,78692.53,319957.031,15.4897,5080.3203,浙江,机械基件,北交所,331037.9687,N
920169.BJ,七丰精工,20260204,38.8,40.85,38.39,39.6,38.85,1.9305,61915.97,245800.634,12.1874,5080.3203,浙江,机械基件,北交所,319968.3564,N
920169.BJ,七丰精工,20260203,37.98,38.98,37.1,38.85,37.26,4.2673,45749.32,174432.328,9.0052,5080.3203,浙江,机械基件,北交所,313908.3497,N
920169.BJ,七丰精工,20260202,37.02,38.3,37.02,37.26,37.3,-0.1072,29713.27,111612.383,5.8487,5080.3203,浙江,机械基件,北交所,301061.1353,N
920169.BJ,七丰精工,20260130,38.25,38.72,36.67,37.3,38.36,-2.7633,48286.48,181635.234,9.5046,5080.3203,浙江,机械基件,北交所,301384.3357,N
920169.BJ,七丰精工,20260129,37.87,39.77,37.87,38.36,38.34,0.0522,50486.81,195895.238,9.9377,5080.3203,浙江,机械基件,北交所,309949.1452,N
920169.BJ,七丰精工,20260128,38.89,39.98,38.23,38.34,38.65,-0.8021,55150.66,215742.251,10.8557,5080.3203,浙江,机械基件,北交所,309787.5451,N
920169.BJ,七丰精工,20260127,38.3,39.55,37.59,38.65,38.5,0.3896,50778.88,195611.239,9.9952,5080.3203,浙江,机械基件,北交所,312292.3479,N
920169.BJ,七丰精工,20260126,40.36,40.47,38.0,38.5,41.1,-6.326,76708.74,300028.127,15.0992,5080.3203,浙江,机械基件,北交所,311080.3465,N
920169.BJ,七丰精工,20260123,38.2,43.66,38.0,41.1,38.47,6.8365,118898.28,485024.04,23.4037,5080.3203,浙江,机械基件,北交所,332088.3699,N
920169.BJ,七丰精工,20260122,36.59,39.66,36.59,38.47,36.82,4.4813,82247.93,316464.384,16.1895,5080.3203,浙江,机械基件,北交所,310837.9462,N
920169.BJ,七丰精工,20260121,37.77,38.37,36.77,36.82,38.19,-3.5873,63388.16,236291.312,12.4772,5080.3203,浙江,机械基件,北交所,297505.9314,N
920169.BJ,七丰精工,20260120,42.79,43.96,37.01,38.19,42.5,-10.1412,110260.73,437967.006,21.7035,5080.3203,浙江,机械基件,北交所,308575.5437,N
920169.BJ,七丰精工,20260119,40.0,44.66,39.0,42.5,42.93,-1.0016,104501.81,436093.464,20.5699,5080.3203,浙江,机械基件,北交所,343400.3825,N
920169.BJ,七丰精工,20260116,48.0,49.88,42.28,42.93,45.3,-5.2318,123620.51,571234.029,24.3332,5080.3203,浙江,机械基件,北交所,346874.7864,N
920169.BJ,七丰精工,20260115,41.98,53.35,41.3,45.3,46.15,-1.8418,179792.14,821997.806,35.3899,5080.3203,浙江,机械基件,北交所,366024.4077,N
920169.BJ,七丰精工,20260114,35.05,46.15,34.36,46.15,35.5,30.0,208777.05,884377.278,41.0953,5080.3203,浙江,机械基件,北交所,372892.4154,U
920169.BJ,七丰精工,20260113,37.03,38.0,35.23,35.5,38.19,-7.0437,82284.39,296978.732,16.1967,5080.3203,浙江,机械基件,北交所,286840.3195,N
920169.BJ,七丰精工,20260112,33.89,39.7,33.6,38.19,33.89,12.6881,125458.83,460519.06,24.6951,5080.3203,浙江,机械基件,北交所,308575.5437,N
920169.BJ,七丰精工,20260109,37.58,38.1,33.81,33.89,34.93,-2.9774,100592.97,356364.383,19.8005,5080.3203,浙江,机械基件,北交所,273831.505,N
920169.BJ,七丰精工,20260108,33.0,35.99,32.71,34.93,33.01,5.8164,85019.47,295200.018,16.7351,5080.3203,浙江,机械基件,北交所,282234.7144,N
920169.BJ,七丰精工,20260107,33.0,34.5,32.66,33.01,33.32,-0.9304,53875.28,179492.269,10.6047,5080.3203,浙江,机械基件,北交所,266721.0971,N
920169.BJ,七丰精工,20260106,31.88,33.53,31.88,33.32,32.44,2.7127,54259.64,177836.211,10.6804,5080.3203,浙江,机械基件,北交所,269225.8999,N
920169.BJ,七丰精工,20260105,31.9,32.79,30.97,32.44,31.35,3.4769,46429.93,148644.352,9.1392,5080.3203,浙江,机械基件,北交所,262115.492,N
920169.BJ,七丰精工,20251231,31.0,31.57,31.0,31.35,31.51,-0.5078,26154.44,81591.987,5.1482,5080.3203,浙江,机械基件,北交所,253308.2822,N
920169.BJ,七丰精工,20251230,32.5,32.74,31.3,31.51,32.89,-4.1958,44382.53,140974.135,8.7362,5080.3203,浙江,机械基件,北交所,254601.0836,N
920169.BJ,七丰精工,20251229,32.0,33.78,31.55,32.89,32.12,2.3973,61824.13,203533.019,12.1693,5080.3203,浙江,机械基件,北交所,265751.496,N
920169.BJ,七丰精工,20251226,31.5,32.65,31.5,32.12,32.0,0.375,33952.31,108683.184,6.6831,5080.3203,浙江,机械基件,北交所,262566.1927,N
920169.BJ,七丰精工,20251225,32.95,32.95,31.78,32.0,31.47,1.6841,49341.63,159314.046,9.7123,5080.3203,浙江,机械基件,北交所,261585.248,N
920169.BJ,七丰精工,20251224,30.79,31.75,30.17,31.47,30.86,1.9767,32998.08,102391.327,6.4953,5080.3203,浙江,机械基件,北交所,257252.7423,N
920169.BJ,七丰精工,20251223,32.08,32.28,30.6,30.86,32.08,-3.803,33968.38,105900.827,6.6863,5080.3203,浙江,机械基件,北交所,252266.2735,N
920169.BJ,七丰精工,20251222,32.73,33.1,31.84,32.08,32.69,-1.866,36891.32,118968.112,7.2616,5080.3203,浙江,机械基件,北交所,262239.2111,N
920169.BJ,七丰精工,20251219,31.91,34.66,31.91,32.69,32.01,2.1243,63742.65,211258.338,12.547,5080.3203,浙江,机械基件,北交所,267225.6799,N
920169.BJ,七丰精工,20251218,30.83,32.91,30.67,32.01,31.08,2.9923,53111.77,170054.9,10.4544,5080.3203,浙江,机械基件,北交所,261666.9934,N
920169.BJ,七丰精工,20251217,32.36,32.36,30.75,31.08,32.35,-3.9258,36268.18,113505.174,7.139,5080.3203,浙江,机械基件,北交所,254064.6721,N
920169.BJ,七丰精工,20251216,32.01,32.72,31.36,32.35,32.58,-0.706,42160.21,135162.235,8.2987,5080.3203,浙江,机械基件,北交所,264446.3367,N
920169.BJ,七丰精工,20251215,31.94,33.79,31.47,32.58,32.37,0.6487,60335.07,197819.975,11.8762,5080.3203,浙江,机械基件,北交所,266326.4806,N
920169.BJ,七丰精工,20251212,30.57,32.97,30.12,32.37,31.17,3.8499,79471.04,253914.057,15.6429,5080.3203,浙江,机械基件,北交所,264609.8274,N
920169.BJ,七丰精工,20251211,29.49,31.87,29.01,31.17,29.34,6.2372,61139.42,188606.491,12.0346,5080.3203,浙江,机械基件,北交所,254800.3806,N
