ts_code,name,trade_date,open,high,low,close,pre_close,change,vol,amount,turnover_rate,float_share,area,industry,market,total_mv,limit
920680.BJ,广道退,20251231,0.77,1.38,0.77,0.86,1.1,-21.8182,282420.79,25070.428,60.2262,4689.3344,深圳,软件服务,北交所,5761.9914,N
920680.BJ,广道退,20251230,1.1,1.1,1.1,1.1,1.56,-29.4872,21645.64,2381.02,4.6159,4689.3344,深圳,软件服务,北交所,7369.989,D
920680.BJ,广道退,20251229,1.77,1.78,1.56,1.56,2.22,-29.7297,73442.36,12036.298,15.6616,4689.3344,深圳,软件服务,北交所,10451.9844,D
920680.BJ,广道退,20251226,1.6,2.22,1.58,2.22,1.71,29.8246,277996.86,54491.763,59.2828,4689.3344,深圳,软件服务,北交所,14873.9778,U
920680.BJ,广道退,20251225,1.25,1.71,1.2,1.71,1.32,29.5455,244827.15,37482.587,52.2094,4689.3344,深圳,软件服务,北交所,11456.9829,U
920680.BJ,广道退,20251224,0.99,1.32,0.93,1.32,1.02,29.4118,217632.26,24943.142,46.4101,4689.3344,深圳,软件服务,北交所,8843.9868,U
920680.BJ,广道退,20251223,1.17,1.21,1.0,1.02,1.16,-12.069,131544.43,14167.118,28.0518,4689.3344,深圳,软件服务,北交所,6833.9898,N
920680.BJ,广道退,20251222,1.24,1.27,1.14,1.16,1.27,-8.6614,106693.64,12762.819,22.7524,4689.3344,深圳,软件服务,北交所,7771.9884,N
920680.BJ,广道退,20251219,1.53,1.55,1.24,1.27,1.54,-17.5325,147374.31,19717.723,31.4276,4689.3344,深圳,软件服务,北交所,8508.9873,N
920680.BJ,广道退,20251218,1.57,1.74,1.52,1.54,1.64,-6.0976,89047.38,14205.661,18.9893,4689.3344,深圳,软件服务,北交所,10317.9846,N
920680.BJ,广道退,20251217,1.86,1.86,1.58,1.64,1.85,-11.3514,133531.15,22227.546,28.4755,4689.3344,深圳,软件服务,北交所,10987.9836,N
920680.BJ,广道退,20251216,2.0,2.08,1.8,1.85,2.01,-7.9602,124928.19,23951.985,26.6409,4689.3344,深圳,软件服务,北交所,12394.9815,N
920680.BJ,广道退,20251215,2.15,2.26,1.88,2.01,2.17,-7.3733,142339.72,29108.178,30.3539,4689.3344,深圳,软件服务,北交所,13466.9799,N
920680.BJ,广道退,20251212,2.6,2.95,2.01,2.17,2.75,-21.0909,195625.5,48921.698,41.7171,4689.3344,深圳,软件服务,北交所,14538.9783,N
920680.BJ,广道退,20251211,1.5,5.0,1.5,2.75,9.52,-71.1134,230917.75,66249.075,49.2432,4689.3344,深圳,软件服务,北交所,18424.9725,N
920680.BJ,广道退,20250912,11.18,11.22,9.51,9.52,11.14,-14.5422,154387.73,157391.013,32.9232,4689.3344,深圳,软件服务,北交所,63783.9048,N
920680.BJ,广道退,20250911,9.62,12.5,9.62,11.14,10.66,4.5028,231224.01,262391.552,49.3085,4689.3344,深圳,软件服务,北交所,74637.8886,N
